season,week,game_id,team,opponent,is_home,plays,rush_att,pass_plays,run_share,points_for,points_against,margin,mean_score_diff
2022,1,2022_01_BAL_NYJ,BAL,NYJ,0,51,19,32,0.3725,24,9,15,7.569
2022,1,2022_01_BAL_NYJ,NYJ,BAL,1,79,17,62,0.2152,9,24,-15,-12.215
2022,1,2022_01_BUF_LA,BUF,LA,0,57,24,33,0.4211,31,10,21,5.737
2022,1,2022_01_BUF_LA,LA,BUF,1,66,18,48,0.2727,10,31,-21,-11.742
2022,1,2022_01_CLE_CAR,CAR,CLE,1,49,18,31,0.3673,24,26,-2,-6.796
2022,1,2022_01_CLE_CAR,CLE,CAR,0,72,39,33,0.5417,26,24,2,4.667
2022,1,2022_01_DEN_SEA,DEN,SEA,0,64,20,44,0.3125,16,17,-1,-4.469
2022,1,2022_01_DEN_SEA,SEA,DEN,1,46,16,30,0.3478,17,16,1,2.674
2022,1,2022_01_GB_MIN,GB,MIN,0,59,17,42,0.2881,7,23,-16,-12.712
2022,1,2022_01_GB_MIN,MIN,GB,1,61,28,33,0.459,23,7,16,9.787
2022,1,2022_01_IND_HOU,HOU,IND,1,67,27,40,0.403,20,20,0,4.91
2022,1,2022_01_IND_HOU,IND,HOU,0,90,38,52,0.4222,20,20,0,-4.689
2022,1,2022_01_JAX_WAS,JAX,WAS,0,63,18,45,0.2857,22,28,-6,-6.19
2022,1,2022_01_JAX_WAS,WAS,JAX,1,69,25,44,0.3623,28,22,6,2.841
2022,1,2022_01_KC_ARI,ARI,KC,1,64,21,43,0.3281,21,44,-23,-20.391
2022,1,2022_01_KC_ARI,KC,ARI,0,66,27,39,0.4091,44,21,23,12.576
2022,1,2022_01_LV_LAC,LAC,LV,1,63,29,34,0.4603,24,19,5,5.016
2022,1,2022_01_LV_LAC,LV,LAC,0,57,13,44,0.2281,19,24,-5,-8.316
2022,1,2022_01_NE_MIA,MIA,NE,1,57,21,36,0.3684,20,7,13,8.281
2022,1,2022_01_NE_MIA,NE,MIA,0,53,21,32,0.3962,7,20,-13,-9.943
2022,1,2022_01_NO_ATL,ATL,NO,1,70,38,32,0.5429,26,27,-1,3.871
2022,1,2022_01_NO_ATL,NO,ATL,0,57,20,37,0.3509,27,26,1,-6.386
2022,1,2022_01_NYG_TEN,NYG,TEN,0,60,33,27,0.55,21,20,1,-8.15
2022,1,2022_01_NYG_TEN,TEN,NYG,1,59,26,33,0.4407,20,21,-1,5.847
2022,1,2022_01_PHI_DET,DET,PHI,1,65,27,38,0.4154,35,38,-3,-9.585
2022,1,2022_01_PHI_DET,PHI,DET,0,71,38,33,0.5352,38,35,3,2.014
2022,1,2022_01_PIT_CIN,CIN,PIT,1,95,34,61,0.3579,20,23,-3,-6.884
2022,1,2022_01_PIT_CIN,PIT,CIN,0,59,21,38,0.3559,23,20,3,4.458
2022,1,2022_01_SF_CHI,CHI,SF,1,53,34,19,0.6415,19,10,9,-2.434
2022,1,2022_01_SF_CHI,SF,CHI,0,67,37,30,0.5522,10,19,-9,-0.06
2022,1,2022_01_TB_DAL,DAL,TB,1,63,17,46,0.2698,3,19,-16,-9.349
2022,1,2022_01_TB_DAL,TB,DAL,0,60,31,29,0.5167,19,3,16,6.567
2022,2,2022_02_ARI_LV,ARI,LV,0,80,29,51,0.3625,29,23,6,-12.15
2022,2,2022_02_ARI_LV,LV,ARI,1,61,21,40,0.3443,23,29,-6,8.213
2022,2,2022_02_ATL_LA,ATL,LA,0,57,27,30,0.4737,27,31,-4,-11.912
2022,2,2022_02_ATL_LA,LA,ATL,1,63,26,37,0.4127,31,27,4,11.54
2022,2,2022_02_CAR_NYG,CAR,NYG,0,54,23,31,0.4259,16,19,-3,-2.889
2022,2,2022_02_CAR_NYG,NYG,CAR,1,68,31,37,0.4559,19,16,3,0.279
2022,2,2022_02_CHI_GB,CHI,GB,0,41,27,14,0.6585,10,27,-17,-11.098
2022,2,2022_02_CHI_GB,GB,CHI,1,65,37,28,0.5692,27,10,17,6.877
2022,2,2022_02_CIN_DAL,CIN,DAL,0,67,24,43,0.3582,17,20,-3,-9.358
2022,2,2022_02_CIN_DAL,DAL,CIN,1,58,27,31,0.4655,20,17,3,5.914
2022,2,2022_02_HOU_DEN,DEN,HOU,1,64,30,34,0.4688,16,9,7,-0.25
2022,2,2022_02_HOU_DEN,HOU,DEN,0,58,17,41,0.2931,9,16,-7,-1.707
2022,2,2022_02_IND_JAX,IND,JAX,0,48,13,35,0.2708,0,24,-24,-16.292
2022,2,2022_02_IND_JAX,JAX,IND,1,66,36,30,0.5455,24,0,24,12.742
2022,2,2022_02_LAC_KC,KC,LAC,1,52,16,36,0.3077,27,24,3,-2.75
2022,2,2022_02_LAC_KC,LAC,KC,0,73,23,50,0.3151,24,27,-3,-0.575
2022,2,2022_02_MIA_BAL,BAL,MIA,1,54,25,29,0.463,38,42,-4,7.611
2022,2,2022_02_MIA_BAL,MIA,BAL,0,69,18,51,0.2609,42,38,4,-12.638
2022,2,2022_02_MIN_PHI,MIN,PHI,0,59,11,48,0.1864,7,24,-17,-14.864
2022,2,2022_02_MIN_PHI,PHI,MIN,1,68,34,34,0.5,24,7,17,10.559
2022,2,2022_02_NE_PIT,NE,PIT,0,63,28,35,0.4444,17,14,3,2.651
2022,2,2022_02_NE_PIT,PIT,NE,1,59,22,37,0.3729,14,17,-3,-4.475
2022,2,2022_02_NYJ_CLE,CLE,NYJ,1,64,36,28,0.5625,30,31,-1,1.797
2022,2,2022_02_NYJ_CLE,NYJ,CLE,0,66,19,47,0.2879,31,30,1,-5.697
2022,2,2022_02_SEA_SF,SEA,SF,0,47,14,33,0.2979,7,27,-20,-13.66
2022,2,2022_02_SEA_SF,SF,SEA,1,70,45,25,0.6429,27,7,20,10.986
2022,2,2022_02_TB_NO,NO,TB,1,66,20,46,0.303,10,20,-10,-2.045
2022,2,2022_02_TB_NO,TB,NO,0,63,28,35,0.4444,20,10,10,-0.571
2022,2,2022_02_TEN_BUF,BUF,TEN,1,63,22,41,0.3492,41,7,34,11.937
2022,2,2022_02_TEN_BUF,TEN,BUF,0,53,27,26,0.5094,7,41,-34,-16.377
2022,2,2022_02_WAS_DET,DET,WAS,1,59,22,37,0.3729,36,27,9,9.864
2022,2,2022_02_WAS_DET,WAS,DET,0,74,21,53,0.2838,27,36,-9,-14.5
2022,3,2022_03_ATL_SEA,ATL,SEA,0,52,29,23,0.5577,27,23,4,-0.827
2022,3,2022_03_ATL_SEA,SEA,ATL,1,69,23,46,0.3333,23,27,-4,-2.304
2022,3,2022_03_BAL_NE,BAL,NE,0,56,23,33,0.4107,37,26,11,0.857
2022,3,2022_03_BAL_NE,NE,BAL,1,64,28,36,0.4375,26,37,-11,-5.172
2022,3,2022_03_BUF_MIA,BUF,MIA,0,89,23,66,0.2584,19,21,-2,-0.517
2022,3,2022_03_BUF_MIA,MIA,BUF,1,39,17,22,0.4359,21,19,2,-3.436
2022,3,2022_03_CIN_NYJ,CIN,NYJ,0,64,26,38,0.4062,27,12,15,10.141
2022,3,2022_03_CIN_NYJ,NYJ,CIN,1,76,20,56,0.2632,12,27,-15,-12.961
2022,3,2022_03_DAL_NYG,DAL,NYG,0,59,28,31,0.4746,23,16,7,0.39
2022,3,2022_03_DAL_NYG,NYG,DAL,1,67,25,42,0.3731,16,23,-7,-3.299
2022,3,2022_03_DET_MIN,DET,MIN,0,75,35,40,0.4667,24,28,-4,3.347
2022,3,2022_03_DET_MIN,MIN,DET,1,65,24,41,0.3692,28,24,4,-6.462
2022,3,2022_03_GB_TB,GB,TB,0,60,24,36,0.4,14,12,2,6.317
2022,3,2022_03_GB_TB,TB,GB,1,59,13,46,0.2203,12,14,-2,-7.542
2022,3,2022_03_HOU_CHI,CHI,HOU,1,60,38,22,0.6333,23,20,3,-0.45
2022,3,2022_03_HOU_CHI,HOU,CHI,0,57,24,33,0.4211,20,23,-3,-2.596
2022,3,2022_03_JAX_LAC,JAX,LAC,0,74,34,40,0.4595,38,10,28,8.432
2022,3,2022_03_JAX_LAC,LAC,JAX,1,58,12,46,0.2069,10,38,-28,-14.569
2022,3,2022_03_KC_IND,IND,KC,1,68,26,42,0.3824,20,17,3,-1.015
2022,3,2022_03_KC_IND,KC,IND,0,61,23,38,0.377,17,20,-3,-0.148
2022,3,2022_03_LA_ARI,ARI,LA,1,81,21,60,0.2593,12,20,-8,-9.938
2022,3,2022_03_LA_ARI,LA,ARI,0,44,18,26,0.4091,20,12,8,6.386
2022,3,2022_03_LV_TEN,LV,TEN,0,66,19,47,0.2879,22,24,-2,-10.333
2022,3,2022_03_LV_TEN,TEN,LV,1,53,25,28,0.4717,24,22,2,6.491
2022,3,2022_03_NO_CAR,CAR,NO,1,59,31,28,0.5254,22,14,8,9.525
2022,3,2022_03_NO_CAR,NO,CAR,0,64,22,42,0.3438,14,22,-8,-10.469
2022,3,2022_03_PHI_WAS,PHI,WAS,0,66,28,38,0.4242,24,8,16,12.742
2022,3,2022_03_PHI_WAS,WAS,PHI,1,75,22,53,0.2933,8,24,-16,-16.36
2022,3,2022_03_PIT_CLE,CLE,PIT,1,71,38,33,0.5352,29,17,12,1.268
2022,3,2022_03_PIT_CLE,PIT,CLE,0,55,22,33,0.4,17,29,-12,-3.909
2022,3,2022_03_SF_DEN,DEN,SF,1,68,30,38,0.4412,11,10,1,-3.941
2022,3,2022_03_SF_DEN,SF,DEN,0,52,19,33,0.3654,10,11,-1,2.808
2022,4,2022_04_ARI_CAR,ARI,CAR,0,68,34,34,0.5,26,16,10,-1.044
2022,4,2022_04_ARI_CAR,CAR,ARI,1,52,13,39,0.25,16,26,-10,-2.0
2022,4,2022_04_BUF_BAL,BAL,BUF,1,63,32,31,0.5079,20,23,-3,5.714
2022,4,2022_04_BUF_BAL,BUF,BAL,0,60,23,37,0.3833,23,20,3,-8.583
2022,4,2022_04_CHI_NYG,CHI,NYG,0,60,32,28,0.5333,12,20,-8,-4.15
2022,4,2022_04_CHI_NYG,NYG,CHI,1,61,44,17,0.7213,20,12,8,2.967
2022,4,2022_04_CLE_ATL,ATL,CLE,1,52,32,20,0.6154,23,20,3,-0.577
2022,4,2022_04_CLE_ATL,CLE,ATL,0,71,35,36,0.493,20,23,-3,-3.521
2022,4,2022_04_DEN_LV,DEN,LV,0,48,20,28,0.4167,23,32,-9,-4.625
2022,4,2022_04_DEN_LV,LV,DEN,1,72,36,36,0.5,32,23,9,1.458
2022,4,2022_04_JAX_PHI,JAX,PHI,0,46,19,27,0.413,21,29,-8,-0.913
2022,4,2022_04_JAX_PHI,PHI,JAX,1,75,47,28,0.6267,29,21,8,-0.093
2022,4,2022_04_KC_TB,KC,TB,0,77,37,40,0.4805,41,31,10,10.597
2022,4,2022_04_KC_TB,TB,KC,1,59,6,53,0.1017,31,41,-10,-15.78
2022,4,2022_04_LAC_HOU,HOU,LAC,1,53,14,39,0.2642,24,34,-10,-12.811
2022,4,2022_04_LAC_HOU,LAC,HOU,0,63,23,40,0.3651,34,24,10,11.143
2022,4,2022_04_LA_SF,LA,SF,0,73,18,55,0.2466,9,24,-15,-7.288
2022,4,2022_04_LA_SF,SF,LA,1,49,22,27,0.449,24,9,15,4.551
2022,4,2022_04_MIA_CIN,CIN,MIA,1,60,27,33,0.45,27,15,12,1.983
2022,4,2022_04_MIA_CIN,MIA,CIN,0,60,22,38,0.3667,15,27,-12,-5.283
2022,4,2022_04_MIN_NO,MIN,NO,0,67,25,42,0.3731,28,25,3,1.388
2022,4,2022_04_MIN_NO,NO,MIN,1,58,27,31,0.4655,25,28,-3,-5.776
2022,4,2022_04_NE_GB,GB,NE,1,71,35,36,0.493,27,24,3,-1.577
2022,4,2022_04_NE_GB,NE,GB,0,58,33,25,0.569,24,27,-3,-1.19
2022,4,2022_04_NYJ_PIT,NYJ,PIT,0,67,29,38,0.4328,24,20,4,0.03
2022,4,2022_04_NYJ_PIT,PIT,NYJ,1,60,31,29,0.5167,20,24,-4,-2.483
2022,4,2022_04_SEA_DET,DET,SEA,1,68,26,42,0.3824,45,48,-3,-11.221
2022,4,2022_04_SEA_DET,SEA,DET,0,61,31,30,0.5082,48,45,3,5.328
2022,4,2022_04_TEN_IND,IND,TEN,1,63,23,40,0.3651,17,24,-7,-10.0
2022,4,2022_04_TEN_IND,TEN,IND,0,49,25,24,0.5102,24,17,7,9.224
2022,4,2022_04_WAS_DAL,DAL,WAS,1,57,29,28,0.5088,25,10,15,4.263
2022,4,2022_04_WAS_DAL,WAS,DAL,0,71,27,44,0.3803,10,25,-15,-8.423
2022,5,2022_05_ATL_TB,ATL,TB,0,62,31,31,0.5,15,21,-6,-10.532
2022,5,2022_05_ATL_TB,TB,ATL,1,73,20,53,0.274,21,15,6,6.452
2022,5,2022_05_CHI_MIN,CHI,MIN,0,48,24,24,0.5,22,29,-7,-9.125
2022,5,2022_05_CHI_MIN,MIN,CHI,1,72,29,43,0.4028,29,22,7,4.542
2022,5,2022_05_CIN_BAL,BAL,CIN,1,60,27,33,0.45,19,17,2,2.167
2022,5,2022_05_CIN_BAL,CIN,BAL,0,59,21,38,0.3559,17,19,-2,-4.593
2022,5,2022_05_DAL_LA,DAL,LA,0,51,32,19,0.6275,22,10,12,6.765
2022,5,2022_05_DAL_LA,LA,DAL,1,64,15,49,0.2344,10,22,-12,-7.641
2022,5,2022_05_DET_NE,DET,NE,0,63,26,37,0.4127,0,29,-29,-14.984
2022,5,2022_05_DET_NE,NE,DET,1,54,33,21,0.6111,29,0,29,14.352
2022,5,2022_05_HOU_JAX,HOU,JAX,0,55,30,25,0.5455,13,6,7,0.0
2022,5,2022_05_HOU_JAX,JAX,HOU,1,72,26,46,0.3611,6,13,-7,-1.792
2022,5,2022_05_IND_DEN,DEN,IND,1,69,26,43,0.3768,9,12,-3,1.826
2022,5,2022_05_IND_DEN,IND,DEN,0,72,26,46,0.3611,12,9,3,-3.375
2022,5,2022_05_LAC_CLE,CLE,LAC,1,65,31,34,0.4769,28,30,-2,0.092
2022,5,2022_05_LAC_CLE,LAC,CLE,0,67,32,35,0.4776,30,28,2,-3.866
2022,5,2022_05_LV_KC,KC,LV,1,69,22,47,0.3188,30,29,1,-6.623
2022,5,2022_05_LV_KC,LV,KC,0,57,25,32,0.4386,29,30,-1,2.491
2022,5,2022_05_MIA_NYJ,MIA,NYJ,0,62,26,36,0.4194,17,40,-23,-9.823
2022,5,2022_05_MIA_NYJ,NYJ,MIA,1,53,30,23,0.566,40,17,23,4.094
2022,5,2022_05_NYG_GB,GB,NYG,1,61,20,41,0.3279,22,27,-5,1.803
2022,5,2022_05_NYG_GB,NYG,GB,0,56,28,28,0.5,27,22,5,-7.857
2022,5,2022_05_PHI_ARI,ARI,PHI,1,67,26,41,0.3881,17,20,-3,-7.0
2022,5,2022_05_PHI_ARI,PHI,ARI,0,70,32,38,0.4571,20,17,3,4.214
2022,5,2022_05_PIT_BUF,BUF,PIT,1,51,15,36,0.2941,38,3,35,17.353
2022,5,2022_05_PIT_BUF,PIT,BUF,0,72,17,55,0.2361,3,38,-35,-24.111
2022,5,2022_05_SEA_NO,NO,SEA,1,70,44,26,0.6286,39,32,7,1.114
2022,5,2022_05_SEA_NO,SEA,NO,0,50,21,29,0.42,32,39,-7,-3.92
2022,5,2022_05_SF_CAR,CAR,SF,1,66,18,48,0.2727,15,37,-22,-13.182
2022,5,2022_05_SF_CAR,SF,CAR,0,59,27,32,0.4576,37,15,22,8.169
2022,5,2022_05_TEN_WAS,TEN,WAS,0,62,32,30,0.5161,21,17,4,-0.065
2022,5,2022_05_TEN_WAS,WAS,TEN,1,57,16,41,0.2807,17,21,-4,-3.281
2022,6,2022_06_ARI_SEA,ARI,SEA,0,71,28,43,0.3944,9,19,-10,-5.085
2022,6,2022_06_ARI_SEA,SEA,ARI,1,66,30,36,0.4545,19,9,10,4.061
2022,6,2022_06_BAL_NYG,BAL,NYG,0,58,24,34,0.4138,20,24,-4,1.052
2022,6,2022_06_BAL_NYG,NYG,BAL,1,59,28,31,0.4746,24,20,4,-5.068
2022,6,2022_06_BUF_KC,BUF,KC,0,70,29,41,0.4143,24,20,4,-1.829
2022,6,2022_06_BUF_KC,KC,BUF,1,61,18,43,0.2951,20,24,-4,-0.393
2022,6,2022_06_CAR_LA,CAR,LA,0,43,20,23,0.4651,10,24,-14,-3.116
2022,6,2022_06_CAR_LA,LA,CAR,1,61,27,34,0.4426,24,10,14,0.787
2022,6,2022_06_CIN_NO,CIN,NO,0,54,13,41,0.2407,30,26,4,-6.685
2022,6,2022_06_CIN_NO,NO,CIN,1,71,34,37,0.4789,26,30,-4,2.479
2022,6,2022_06_DAL_PHI,DAL,PHI,0,64,26,38,0.4062,17,26,-9,-11.516
2022,6,2022_06_DAL_PHI,PHI,DAL,1,67,38,29,0.5672,26,17,9,6.672
2022,6,2022_06_DEN_LAC,DEN,LAC,0,55,23,32,0.4182,16,19,-3,0.709
2022,6,2022_06_DEN_LAC,LAC,DEN,1,83,24,59,0.2892,19,16,3,-3.0
2022,6,2022_06_JAX_IND,IND,JAX,1,76,17,59,0.2237,34,27,7,-4.947
2022,6,2022_06_JAX_IND,JAX,IND,0,59,32,27,0.5424,27,34,-7,-0.288
2022,6,2022_06_MIN_MIA,MIA,MIN,1,74,20,54,0.2703,16,24,-8,-5.176
2022,6,2022_06_MIN_MIA,MIN,MIA,0,49,15,34,0.3061,24,16,8,3.98
2022,6,2022_06_NE_CLE,CLE,NE,1,68,18,50,0.2647,15,38,-23,-10.632
2022,6,2022_06_NE_CLE,NE,CLE,0,62,26,36,0.4194,38,15,23,6.226
2022,6,2022_06_NYJ_GB,GB,NYJ,1,69,20,49,0.2899,10,27,-17,-5.667
2022,6,2022_06_NYJ_GB,NYJ,GB,0,50,30,20,0.6,27,10,17,4.3
2022,6,2022_06_SF_ATL,ATL,SF,1,56,40,16,0.7143,28,14,14,6.375
2022,6,2022_06_SF_ATL,SF,ATL,0,57,16,41,0.2807,14,28,-14,-11.789
2022,6,2022_06_TB_PIT,PIT,TB,1,59,27,32,0.4576,20,18,2,1.407
2022,6,2022_06_TB_PIT,TB,PIT,0,68,26,42,0.3824,18,20,-2,-4.838
2022,6,2022_06_WAS_CHI,CHI,WAS,1,69,37,32,0.5362,7,12,-5,-1.87
2022,6,2022_06_WAS_CHI,WAS,CHI,0,54,28,26,0.5185,12,7,5,-0.148
2022,7,2022_07_ATL_CIN,ATL,CIN,0,45,29,16,0.6444,17,35,-18,-16.711
2022,7,2022_07_ATL_CIN,CIN,ATL,1,65,20,45,0.3077,35,17,18,12.692
2022,7,2022_07_CHI_NE,CHI,NE,0,69,44,25,0.6377,33,14,19,5.928
2022,7,2022_07_CHI_NE,NE,CHI,1,47,18,29,0.383,14,33,-19,-10.957
2022,7,2022_07_CLE_BAL,BAL,CLE,1,62,43,19,0.6935,23,20,3,0.387
2022,7,2022_07_CLE_BAL,CLE,BAL,0,56,24,32,0.4286,20,23,-3,-3.0
2022,7,2022_07_DET_DAL,DAL,DET,1,57,30,27,0.5263,24,6,18,0.509
2022,7,2022_07_DET_DAL,DET,DAL,0,56,25,31,0.4464,6,24,-18,-2.946
2022,7,2022_07_GB_WAS,GB,WAS,0,46,12,34,0.2609,21,23,-2,-1.848
2022,7,2022_07_GB_WAS,WAS,GB,1,72,38,34,0.5278,23,21,2,-2.097
2022,7,2022_07_HOU_LV,HOU,LV,0,65,23,42,0.3538,20,38,-18,-5.892
2022,7,2022_07_HOU_LV,LV,HOU,1,53,25,28,0.4717,38,20,18,-2.038
2022,7,2022_07_IND_TEN,IND,TEN,0,64,17,47,0.2656,10,19,-9,-8.859
2022,7,2022_07_IND_TEN,TEN,IND,1,55,33,22,0.6,19,10,9,5.436
2022,7,2022_07_KC_SF,KC,SF,0,55,18,37,0.3273,44,23,21,1.073
2022,7,2022_07_KC_SF,SF,KC,1,71,20,51,0.2817,23,44,-21,-7.62
2022,7,2022_07_NO_ARI,ARI,NO,1,61,29,32,0.4754,42,34,8,3.918
2022,7,2022_07_NO_ARI,NO,ARI,0,70,21,49,0.3,34,42,-8,-7.871
2022,7,2022_07_NYG_JAX,JAX,NYG,1,66,22,44,0.3333,17,23,-6,-0.864
2022,7,2022_07_NYG_JAX,NYG,JAX,0,70,39,31,0.5571,23,17,6,-1.914
2022,7,2022_07_NYJ_DEN,DEN,NYJ,1,75,28,47,0.3733,9,16,-7,-3.4
2022,7,2022_07_NYJ_DEN,NYJ,DEN,0,52,23,29,0.4423,16,9,7,1.173
2022,7,2022_07_PIT_MIA,MIA,PIT,1,61,26,35,0.4262,16,10,6,5.672
2022,7,2022_07_PIT_MIA,PIT,MIA,0,68,23,45,0.3382,10,16,-6,-8.059
2022,7,2022_07_SEA_LAC,LAC,SEA,1,69,15,54,0.2174,23,37,-14,-12.507
2022,7,2022_07_SEA_LAC,SEA,LAC,0,61,32,29,0.5246,37,23,14,7.131
2022,7,2022_07_TB_CAR,CAR,TB,1,50,27,23,0.54,21,3,18,6.1
2022,7,2022_07_TB_CAR,TB,CAR,0,66,16,50,0.2424,3,21,-18,-6.682
2022,8,2022_08_ARI_MIN,ARI,MIN,0,70,22,48,0.3143,26,34,-8,-7.7
2022,8,2022_08_ARI_MIN,MIN,ARI,1,68,29,39,0.4265,34,26,8,3.294
2022,8,2022_08_BAL_TB,BAL,TB,0,71,31,40,0.4366,27,22,5,-2.859
2022,8,2022_08_BAL_TB,TB,BAL,1,62,16,46,0.2581,22,27,-5,-2.177
2022,8,2022_08_CAR_ATL,ATL,CAR,1,66,36,30,0.5455,37,34,3,-0.939
2022,8,2022_08_CAR_ATL,CAR,ATL,0,74,37,37,0.5,34,37,-3,-2.878
2022,8,2022_08_CHI_DAL,CHI,DAL,0,73,43,30,0.589,29,49,-20,-16.356
2022,8,2022_08_CHI_DAL,DAL,CHI,1,55,27,28,0.4909,49,29,20,8.673
2022,8,2022_08_CIN_CLE,CIN,CLE,0,50,10,40,0.2,13,32,-19,-10.98
2022,8,2022_08_CIN_CLE,CLE,CIN,1,67,43,24,0.6418,32,13,19,9.537
2022,8,2022_08_DEN_JAX,DEN,JAX,0,60,28,32,0.4667,21,17,4,-2.983
2022,8,2022_08_DEN_JAX,JAX,DEN,1,65,32,33,0.4923,17,21,-4,1.215
2022,8,2022_08_GB_BUF,BUF,GB,1,53,26,27,0.4906,27,17,10,9.321
2022,8,2022_08_GB_BUF,GB,BUF,0,63,31,32,0.4921,17,27,-10,-12.444
2022,8,2022_08_LV_NO,LV,NO,0,55,12,43,0.2182,0,24,-24,-15.873
2022,8,2022_08_LV_NO,NO,LV,1,63,32,31,0.5079,24,0,24,14.524
2022,8,2022_08_MIA_DET,DET,MIA,1,57,19,38,0.3333,27,31,-4,3.14
2022,8,2022_08_MIA_DET,MIA,DET,0,61,23,38,0.377,31,27,4,-6.672
2022,8,2022_08_NE_NYJ,NE,NYJ,0,72,31,41,0.4306,22,17,5,-0.444
2022,8,2022_08_NE_NYJ,NYJ,NE,1,58,15,43,0.2586,17,22,-5,-4.0
2022,8,2022_08_NYG_SEA,NYG,SEA,0,64,28,36,0.4375,13,27,-14,-5.969
2022,8,2022_08_NYG_SEA,SEA,NYG,1,61,24,37,0.3934,27,13,14,2.066
2022,8,2022_08_PIT_PHI,PHI,PIT,1,52,19,33,0.3654,35,13,22,8.827
2022,8,2022_08_PIT_PHI,PIT,PHI,0,70,24,46,0.3429,13,35,-22,-13.814
2022,8,2022_08_SF_LA,LA,SF,1,55,20,35,0.3636,14,31,-17,-2.691
2022,8,2022_08_SF_LA,SF,LA,0,52,23,29,0.4423,31,14,17,-1.019
2022,8,2022_08_TEN_HOU,HOU,TEN,1,50,17,33,0.34,10,17,-7,-6.38
2022,8,2022_08_TEN_HOU,TEN,HOU,0,57,44,13,0.7719,17,10,7,4.368
2022,8,2022_08_WAS_IND,IND,WAS,1,53,28,25,0.5283,16,17,-1,-1.264
2022,8,2022_08_WAS_IND,WAS,IND,0,61,28,33,0.459,17,16,1,-1.623
2022,9,2022_09_BAL_NO,BAL,NO,0,65,40,25,0.6154,27,13,14,7.862
2022,9,2022_09_BAL_NO,NO,BAL,1,49,15,34,0.3061,13,27,-14,-12.245
2022,9,2022_09_BUF_NYJ,BUF,NYJ,0,61,22,39,0.3607,17,20,-3,0.639
2022,9,2022_09_BUF_NYJ,NYJ,BUF,1,60,33,27,0.55,20,17,3,-4.617
2022,9,2022_09_CAR_CIN,CAR,CIN,0,48,18,30,0.375,21,42,-21,-27.271
2022,9,2022_09_CAR_CIN,CIN,CAR,1,70,37,33,0.5286,42,21,21,19.1
2022,9,2022_09_GB_DET,DET,GB,1,57,31,26,0.5439,15,9,6,2.351
2022,9,2022_09_GB_DET,GB,DET,0,69,24,45,0.3478,9,15,-6,-4.159
2022,9,2022_09_IND_NE,IND,NE,0,60,22,38,0.3667,3,26,-23,-11.233
2022,9,2022_09_IND_NE,NE,IND,1,61,27,34,0.4426,26,3,23,8.557
2022,9,2022_09_LAC_ATL,ATL,LAC,1,60,35,25,0.5833,17,20,-3,1.1
2022,9,2022_09_LAC_ATL,LAC,ATL,0,67,24,43,0.3582,20,17,3,-3.896
2022,9,2022_09_LA_TB,LA,TB,0,54,23,31,0.4259,13,16,-3,1.444
2022,9,2022_09_LA_TB,TB,LA,1,78,20,58,0.2564,16,13,3,-3.59
2022,9,2022_09_LV_JAX,JAX,LV,1,66,36,30,0.5455,27,20,7,-5.47
2022,9,2022_09_LV_JAX,LV,JAX,0,57,19,38,0.3333,20,27,-7,1.614
2022,9,2022_09_MIA_CHI,CHI,MIA,1,70,39,31,0.5571,32,35,-3,-6.014
2022,9,2022_09_MIA_CHI,MIA,CHI,0,50,20,30,0.4,35,32,3,2.36
2022,9,2022_09_MIN_WAS,MIN,WAS,0,65,22,43,0.3385,20,17,3,0.385
2022,9,2022_09_MIN_WAS,WAS,MIN,1,60,29,31,0.4833,17,20,-3,-2.217
2022,9,2022_09_PHI_HOU,HOU,PHI,1,57,32,25,0.5614,17,29,-12,-5.368
2022,9,2022_09_PHI_HOU,PHI,HOU,0,61,30,31,0.4918,29,17,12,0.131
2022,9,2022_09_SEA_ARI,ARI,SEA,1,61,21,40,0.3443,21,31,-10,-4.721
2022,9,2022_09_SEA_ARI,SEA,ARI,0,68,32,36,0.4706,31,21,10,-0.191
2022,9,2022_09_TEN_KC,KC,TEN,1,92,20,72,0.2174,20,17,3,-2.848
2022,9,2022_09_TEN_KC,TEN,KC,0,47,28,19,0.5957,17,20,-3,0.872
2022,10,2022_10_ARI_LA,ARI,LA,0,64,25,39,0.3906,27,17,10,4.094
2022,10,2022_10_ARI_LA,LA,ARI,1,59,19,40,0.322,17,27,-10,-8.271
2022,10,2022_10_ATL_CAR,ATL,CAR,0,59,25,34,0.4237,15,25,-10,-8.492
2022,10,2022_10_ATL_CAR,CAR,ATL,1,64,47,17,0.7344,25,15,10,5.938
2022,10,2022_10_CLE_MIA,CLE,MIA,0,61,23,38,0.377,17,39,-22,-10.738
2022,10,2022_10_CLE_MIA,MIA,CLE,1,64,30,34,0.4688,39,17,22,6.594
2022,10,2022_10_DAL_GB,DAL,GB,0,79,31,48,0.3924,28,31,-3,0.886
2022,10,2022_10_DAL_GB,GB,DAL,1,60,38,22,0.6333,31,28,3,-4.317
2022,10,2022_10_DEN_TEN,DEN,TEN,0,72,24,48,0.3333,10,17,-7,-0.764
2022,10,2022_10_DEN_TEN,TEN,DEN,1,60,23,37,0.3833,17,10,7,-1.5
2022,10,2022_10_DET_CHI,CHI,DET,1,58,35,23,0.6034,30,31,-1,-0.276
2022,10,2022_10_DET_CHI,DET,CHI,0,58,30,28,0.5172,31,30,1,-4.534
2022,10,2022_10_HOU_NYG,HOU,NYG,0,60,19,41,0.3167,16,24,-8,-8.367
