season,team,game_number,game_pk,date,opponent,home,runs_for,runs_against,won
2023,Los Angeles Dodgers,22,718479,2023-04-22,Chicago Cubs,0,9,4,1
2023,Los Angeles Dodgers,23,718451,2023-04-23,Chicago Cubs,0,7,3,1
2023,Los Angeles Dodgers,24,718432,2023-04-25,Pittsburgh Pirates,0,8,7,1
2023,Los Angeles Dodgers,25,718413,2023-04-26,Pittsburgh Pirates,0,1,8,0
2023,Los Angeles Dodgers,26,718403,2023-04-27,Pittsburgh Pirates,0,2,6,0
2023,Los Angeles Dodgers,27,718382,2023-04-28,St. Louis Cardinals,1,7,3,1
2023,Los Angeles Dodgers,28,718369,2023-04-29,St. Louis Cardinals,1,1,0,1
2023,Los Angeles Dodgers,29,718359,2023-04-30,St. Louis Cardinals,1,6,3,1
2023,Los Angeles Dodgers,30,718343,2023-05-01,Philadelphia Phillies,1,13,4,1
2023,Los Angeles Dodgers,31,718331,2023-05-02,Philadelphia Phillies,1,13,1,1
2023,Los Angeles Dodgers,32,718327,2023-05-03,Philadelphia Phillies,1,10,6,1
2023,Los Angeles Dodgers,33,718295,2023-05-05,San Diego Padres,0,2,5,0
2023,Los Angeles Dodgers,34,718279,2023-05-06,San Diego Padres,0,2,1,1
2023,Los Angeles Dodgers,35,718266,2023-05-07,San Diego Padres,0,5,2,1
2023,Los Angeles Dodgers,36,718257,2023-05-08,Milwaukee Brewers,0,3,9,0
2023,Los Angeles Dodgers,37,718241,2023-05-09,Milwaukee Brewers,0,6,2,1
2023,Los Angeles Dodgers,38,718228,2023-05-10,Milwaukee Brewers,0,8,1,1
2023,Los Angeles Dodgers,39,718201,2023-05-12,San Diego Padres,1,4,2,1
2023,Los Angeles Dodgers,40,718185,2023-05-13,San Diego Padres,1,4,2,1
2023,Los Angeles Dodgers,41,718168,2023-05-14,San Diego Padres,1,4,0,1
2023,Los Angeles Dodgers,42,718159,2023-05-15,Minnesota Twins,1,9,8,1
2023,Los Angeles Dodgers,43,718141,2023-05-16,Minnesota Twins,1,1,5,0
2023,Los Angeles Dodgers,44,718136,2023-05-17,Minnesota Twins,1,7,3,1
2023,Los Angeles Dodgers,45,718124,2023-05-18,St. Louis Cardinals,0,8,16,0
2023,Los Angeles Dodgers,46,718113,2023-05-19,St. Louis Cardinals,0,5,0,1
2023,Los Angeles Dodgers,47,718109,2023-05-20,St. Louis Cardinals,0,5,6,0
2023,Los Angeles Dodgers,48,718083,2023-05-21,St. Louis Cardinals,0,5,10,0
2023,Los Angeles Dodgers,49,718074,2023-05-22,Atlanta Braves,0,8,6,1
2023,Los Angeles Dodgers,50,718057,2023-05-23,Atlanta Braves,0,8,1,1
2023,Los Angeles Dodgers,51,718042,2023-05-24,Atlanta Braves,0,3,4,0
2023,Los Angeles Dodgers,52,718018,2023-05-26,Tampa Bay Rays,0,3,9,0
2023,Los Angeles Dodgers,53,718002,2023-05-27,Tampa Bay Rays,0,6,5,1
2023,Los Angeles Dodgers,54,717994,2023-05-28,Tampa Bay Rays,0,10,11,0
2023,Los Angeles Dodgers,55,717973,2023-05-29,Washington Nationals,1,6,1,1
2023,Los Angeles Dodgers,56,717957,2023-05-30,Washington Nationals,1,9,3,1
2023,Los Angeles Dodgers,57,717954,2023-05-31,Washington Nationals,1,6,10,0
2023,Los Angeles Dodgers,58,717917,2023-06-02,New York Yankees,1,8,4,1
2023,Los Angeles Dodgers,59,717905,2023-06-03,New York Yankees,1,3,6,0
2023,Los Angeles Dodgers,60,717888,2023-06-04,New York Yankees,1,1,4,0
2023,Los Angeles Dodgers,61,717870,2023-06-06,Cincinnati Reds,0,8,9,0
2023,Los Angeles Dodgers,62,717853,2023-06-07,Cincinnati Reds,0,6,8,0
2023,Los Angeles Dodgers,63,717844,2023-06-08,Cincinnati Reds,0,6,0,1
2023,Los Angeles Dodgers,64,717837,2023-06-09,Philadelphia Phillies,0,4,5,0
2023,Los Angeles Dodgers,65,717811,2023-06-10,Philadelphia Phillies,0,9,0,1
2023,Los Angeles Dodgers,66,717806,2023-06-11,Philadelphia Phillies,0,3,7,0
2023,Los Angeles Dodgers,67,717776,2023-06-13,Chicago White Sox,1,5,1,1
2023,Los Angeles Dodgers,68,717760,2023-06-14,Chicago White Sox,1,4,8,0
2023,Los Angeles Dodgers,69,717748,2023-06-15,Chicago White Sox,1,5,4,1
2023,Los Angeles Dodgers,70,717731,2023-06-16,San Francisco Giants,1,5,7,0
2023,Los Angeles Dodgers,71,717721,2023-06-17,San Francisco Giants,1,0,15,0
2023,Los Angeles Dodgers,72,717702,2023-06-18,San Francisco Giants,1,3,7,0
2023,Los Angeles Dodgers,73,717678,2023-06-20,Los Angeles Angels,0,2,0,1
2023,Los Angeles Dodgers,74,717662,2023-06-21,Los Angeles Angels,0,2,0,1
2023,Los Angeles Dodgers,75,717643,2023-06-23,Houston Astros,1,3,2,1
2023,Los Angeles Dodgers,76,717626,2023-06-24,Houston Astros,1,8,7,1
2023,Los Angeles Dodgers,77,717615,2023-06-25,Houston Astros,1,5,6,0
2023,Los Angeles Dodgers,78,717594,2023-06-27,Colorado Rockies,0,5,0,1
2023,Los Angeles Dodgers,79,717578,2023-06-28,Colorado Rockies,0,8,9,0
2023,Los Angeles Dodgers,80,717572,2023-06-29,Colorado Rockies,0,14,3,1
2023,Los Angeles Dodgers,81,717553,2023-06-30,Kansas City Royals,0,9,3,1
2023,Los Angeles Dodgers,82,717537,2023-07-01,Kansas City Royals,0,4,6,0
2023,Los Angeles Dodgers,83,717527,2023-07-02,Kansas City Royals,0,1,9,0
2023,Los Angeles Dodgers,84,717506,2023-07-03,Pittsburgh Pirates,1,5,2,1
2023,Los Angeles Dodgers,85,717492,2023-07-04,Pittsburgh Pirates,1,7,9,0
2023,Los Angeles Dodgers,86,717479,2023-07-05,Pittsburgh Pirates,1,6,4,1
2023,Los Angeles Dodgers,87,717462,2023-07-06,Pittsburgh Pirates,1,5,2,1
2023,Los Angeles Dodgers,88,717456,2023-07-07,Los Angeles Angels,1,11,4,1
2023,Los Angeles Dodgers,89,717437,2023-07-08,Los Angeles Angels,1,10,5,1
2023,Los Angeles Dodgers,90,717413,2023-07-14,New York Mets,0,6,0,1
2023,Los Angeles Dodgers,91,717400,2023-07-15,New York Mets,0,5,1,1
2023,Los Angeles Dodgers,92,717385,2023-07-16,New York Mets,0,1,2,0
2023,Los Angeles Dodgers,93,717372,2023-07-17,Baltimore Orioles,0,6,4,1
2023,Los Angeles Dodgers,94,717361,2023-07-18,Baltimore Orioles,0,10,3,1
2023,Los Angeles Dodgers,95,717343,2023-07-19,Baltimore Orioles,0,5,8,0
2023,Los Angeles Dodgers,96,717316,2023-07-21,Texas Rangers,0,11,5,1
2023,Los Angeles Dodgers,97,717305,2023-07-22,Texas Rangers,0,16,3,1
2023,Los Angeles Dodgers,98,717284,2023-07-23,Texas Rangers,0,4,8,0
2023,Los Angeles Dodgers,99,717271,2023-07-24,Toronto Blue Jays,1,3,6,0
2023,Los Angeles Dodgers,100,717256,2023-07-25,Toronto Blue Jays,1,8,7,1
2023,Los Angeles Dodgers,101,717253,2023-07-26,Toronto Blue Jays,1,1,8,0
2023,Los Angeles Dodgers,102,717225,2023-07-28,Cincinnati Reds,1,5,6,0
2023,Los Angeles Dodgers,103,717205,2023-07-29,Cincinnati Reds,1,3,2,1
2023,Los Angeles Dodgers,104,717194,2023-07-30,Cincinnati Reds,1,0,9,0
2023,Los Angeles Dodgers,105,717171,2023-08-01,Oakland Athletics,1,7,3,1
2023,Los Angeles Dodgers,106,717154,2023-08-02,Oakland Athletics,1,10,1,1
2023,Los Angeles Dodgers,107,717137,2023-08-03,Oakland Athletics,1,8,2,1
2023,Los Angeles Dodgers,108,717129,2023-08-04,San Diego Padres,0,10,5,1
2023,Los Angeles Dodgers,109,717112,2023-08-05,San Diego Padres,0,3,8,0
2023,Los Angeles Dodgers,110,717093,2023-08-06,San Diego Padres,0,8,2,1
2023,Los Angeles Dodgers,111,717094,2023-08-07,San Diego Padres,0,13,7,1
2023,Los Angeles Dodgers,112,717073,2023-08-08,Arizona Diamondbacks,0,5,4,1
2023,Los Angeles Dodgers,113,717057,2023-08-09,Arizona Diamondbacks,0,2,0,1
2023,Los Angeles Dodgers,114,717045,2023-08-10,Colorado Rockies,1,2,1,1
2023,Los Angeles Dodgers,115,717032,2023-08-11,Colorado Rockies,1,6,1,1
2023,Los Angeles Dodgers,116,717017,2023-08-12,Colorado Rockies,1,4,1,1
2023,Los Angeles Dodgers,117,717007,2023-08-13,Colorado Rockies,1,8,3,1
2023,Los Angeles Dodgers,118,716979,2023-08-15,Milwaukee Brewers,1,6,2,1
2023,Los Angeles Dodgers,119,716962,2023-08-16,Milwaukee Brewers,1,7,1,1
2023,Los Angeles Dodgers,120,716961,2023-08-17,Milwaukee Brewers,1,1,0,1
2023,Los Angeles Dodgers,121,716946,2023-08-18,Miami Marlins,1,3,11,0
2023,Los Angeles Dodgers,122,716909,2023-08-19,Miami Marlins,1,3,1,1
2023,Los Angeles Dodgers,123,716926,2023-08-19,Miami Marlins,1,3,1,1
2023,Los Angeles Dodgers,124,716897,2023-08-22,Cleveland Guardians,0,3,8,0
2023,Los Angeles Dodgers,125,716875,2023-08-23,Cleveland Guardians,0,6,1,1
2023,Los Angeles Dodgers,126,716871,2023-08-24,Cleveland Guardians,0,9,3,1
2023,Los Angeles Dodgers,127,716866,2023-08-25,Boston Red Sox,0,7,4,1
2023,Los Angeles Dodgers,128,716849,2023-08-26,Boston Red Sox,0,5,8,0
2023,Los Angeles Dodgers,129,716831,2023-08-27,Boston Red Sox,0,7,4,1
2023,Los Angeles Dodgers,130,716805,2023-08-28,Arizona Diamondbacks,1,7,4,1
2023,Los Angeles Dodgers,131,716792,2023-08-29,Arizona Diamondbacks,1,9,1,1
2023,Los Angeles Dodgers,132,716774,2023-08-30,Arizona Diamondbacks,1,7,0,1
2023,Los Angeles Dodgers,133,716768,2023-08-31,Atlanta Braves,1,7,8,0
2023,Los Angeles Dodgers,134,716757,2023-09-01,Atlanta Braves,1,3,6,0
2023,Los Angeles Dodgers,135,716741,2023-09-02,Atlanta Braves,1,2,4,0
2023,Los Angeles Dodgers,136,716725,2023-09-03,Atlanta Braves,1,3,1,1
2023,Los Angeles Dodgers,137,716710,2023-09-05,Miami Marlins,0,3,6,0
2023,Los Angeles Dodgers,138,716695,2023-09-06,Miami Marlins,0,4,11,0
2023,Los Angeles Dodgers,139,716682,2023-09-07,Miami Marlins,0,10,0,1
2023,Los Angeles Dodgers,140,716676,2023-09-08,Washington Nationals,0,8,5,1
2023,Los Angeles Dodgers,141,716662,2023-09-09,Washington Nationals,0,6,7,0
2023,Los Angeles Dodgers,142,716647,2023-09-10,Washington Nationals,0,7,3,1
2023,Los Angeles Dodgers,143,716622,2023-09-11,San Diego Padres,1,8,11,0
2023,Los Angeles Dodgers,144,716608,2023-09-12,San Diego Padres,1,11,2,1
2023,Los Angeles Dodgers,145,716589,2023-09-13,San Diego Padres,1,1,6,0
2023,Los Angeles Dodgers,146,716568,2023-09-15,Seattle Mariners,0,6,3,1
2023,Los Angeles Dodgers,147,716552,2023-09-16,Seattle Mariners,0,6,2,1
2023,Los Angeles Dodgers,148,716537,2023-09-17,Seattle Mariners,0,6,1,1
2023,Los Angeles Dodgers,149,716528,2023-09-18,Detroit Tigers,1,8,3,1
2023,Los Angeles Dodgers,150,716510,2023-09-19,Detroit Tigers,1,3,2,1
2023,Los Angeles Dodgers,151,716494,2023-09-20,Detroit Tigers,1,2,4,0
2023,Los Angeles Dodgers,152,716484,2023-09-21,San Francisco Giants,1,7,2,1
2023,Los Angeles Dodgers,153,716474,2023-09-22,San Francisco Giants,1,1,5,0
2023,Los Angeles Dodgers,154,716456,2023-09-23,San Francisco Giants,1,7,0,1
2023,Los Angeles Dodgers,155,716439,2023-09-24,San Francisco Giants,1,3,2,1
2023,Los Angeles Dodgers,156,716438,2023-09-26,Colorado Rockies,0,1,4,0
2023,Los Angeles Dodgers,157,716424,2023-09-26,Colorado Rockies,0,11,2,1
2023,Los Angeles Dodgers,158,716406,2023-09-27,Colorado Rockies,0,8,2,1
2023,Los Angeles Dodgers,159,716405,2023-09-28,Colorado Rockies,0,5,14,0
2023,Los Angeles Dodgers,160,716382,2023-09-29,San Francisco Giants,0,6,2,1
2023,Los Angeles Dodgers,161,716381,2023-09-30,San Francisco Giants,0,1,2,0
2023,Los Angeles Dodgers,162,716363,2023-10-01,San Francisco Giants,0,5,2,1
2023,Miami Marlins,1,718774,2023-03-30,New York Mets,1,3,5,0
2023,Miami Marlins,2,718771,2023-03-31,New York Mets,1,2,1,1
2023,Miami Marlins,3,718755,2023-04-01,New York Mets,1,2,6,0
2023,Miami Marlins,4,718741,2023-04-02,New York Mets,1,1,5,0
2023,Miami Marlins,5,718729,2023-04-03,Minnesota Twins,1,1,11,0
2023,Miami Marlins,6,718714,2023-04-04,Minnesota Twins,1,1,0,1
2023,Miami Marlins,7,718701,2023-04-05,Minnesota Twins,1,5,2,1
2023,Miami Marlins,8,718693,2023-04-07,New York Mets,0,3,9,0
2023,Miami Marlins,9,718661,2023-04-08,New York Mets,0,2,5,0
2023,Miami Marlins,10,718647,2023-04-09,New York Mets,0,7,2,1
2023,Miami Marlins,11,718633,2023-04-10,Philadelphia Phillies,0,3,15,0
2023,Miami Marlins,12,718619,2023-04-11,Philadelphia Phillies,0,8,4,1
2023,Miami Marlins,13,718609,2023-04-12,Philadelphia Phillies,0,3,2,1
2023,Miami Marlins,14,718584,2023-04-14,Arizona Diamondbacks,1,5,1,1
2023,Miami Marlins,15,718567,2023-04-15,Arizona Diamondbacks,1,3,2,1
2023,Miami Marlins,16,718550,2023-04-16,Arizona Diamondbacks,1,0,5,0
2023,Miami Marlins,17,718544,2023-04-17,San Francisco Giants,1,4,3,1
2023,Miami Marlins,18,718528,2023-04-18,San Francisco Giants,1,4,2,1
2023,Miami Marlins,19,718511,2023-04-19,San Francisco Giants,1,2,5,0
2023,Miami Marlins,20,718473,2023-04-22,Cleveland Guardians,0,6,1,1
2023,Miami Marlins,21,718488,2023-04-22,Cleveland Guardians,0,3,2,1
2023,Miami Marlins,22,718460,2023-04-23,Cleveland Guardians,0,4,7,0
2023,Miami Marlins,23,718443,2023-04-24,Atlanta Braves,0,0,11,0
2023,Miami Marlins,24,718429,2023-04-25,Atlanta Braves,0,4,7,0
2023,Miami Marlins,25,718411,2023-04-26,Atlanta Braves,0,4,6,0
2023,Miami Marlins,26,718410,2023-04-27,Atlanta Braves,0,5,4,1
2023,Miami Marlins,27,718391,2023-04-28,Chicago Cubs,1,3,2,1
2023,Miami Marlins,28,718375,2023-04-29,Chicago Cubs,1,7,6,1
2023,Miami Marlins,29,718364,2023-04-30,Chicago Cubs,1,4,3,1
2023,Miami Marlins,30,718346,2023-05-02,Atlanta Braves,1,0,6,0
2023,Miami Marlins,31,718321,2023-05-03,Atlanta Braves,1,6,14,0
2023,Miami Marlins,32,718308,2023-05-04,Atlanta Braves,1,3,6,0
2023,Miami Marlins,33,718303,2023-05-05,Chicago Cubs,0,1,4,0
2023,Miami Marlins,34,718289,2023-05-06,Chicago Cubs,0,2,4,0
2023,Miami Marlins,35,718269,2023-05-07,Chicago Cubs,0,5,4,1
2023,Miami Marlins,36,718249,2023-05-08,Arizona Diamondbacks,0,2,5,0
2023,Miami Marlins,37,718236,2023-05-09,Arizona Diamondbacks,0,6,2,1
2023,Miami Marlins,38,718226,2023-05-10,Arizona Diamondbacks,0,5,4,1
2023,Miami Marlins,39,718212,2023-05-12,Cincinnati Reds,1,4,7,0
2023,Miami Marlins,40,718198,2023-05-13,Cincinnati Reds,1,5,6,0
2023,Miami Marlins,41,718178,2023-05-14,Cincinnati Reds,1,3,1,1
2023,Miami Marlins,42,718153,2023-05-16,Washington Nationals,1,5,4,1
2023,Miami Marlins,43,718132,2023-05-17,Washington Nationals,1,4,3,1
2023,Miami Marlins,44,718130,2023-05-18,Washington Nationals,1,5,3,1
2023,Miami Marlins,45,718105,2023-05-19,San Francisco Giants,0,3,4,0
2023,Miami Marlins,46,718103,2023-05-20,San Francisco Giants,0,1,0,1
2023,Miami Marlins,47,718078,2023-05-21,San Francisco Giants,0,5,7,0
2023,Miami Marlins,48,718069,2023-05-22,Colorado Rockies,0,3,5,0
2023,Miami Marlins,49,718051,2023-05-23,Colorado Rockies,0,4,5,0
2023,Miami Marlins,50,718036,2023-05-24,Colorado Rockies,0,10,2,1
2023,Miami Marlins,51,718033,2023-05-25,Colorado Rockies,0,6,7,0
2023,Miami Marlins,52,718015,2023-05-26,Los Angeles Angels,0,6,2,1
2023,Miami Marlins,53,717998,2023-05-27,Los Angeles Angels,0,8,5,1
2023,Miami Marlins,54,717984,2023-05-28,Los Angeles Angels,0,2,0,1
2023,Miami Marlins,55,717963,2023-05-30,San Diego Padres,1,4,9,0
2023,Miami Marlins,56,717945,2023-05-31,San Diego Padres,1,2,1,1
2023,Miami Marlins,57,717941,2023-06-01,San Diego Padres,1,1,10,0
2023,Miami Marlins,58,717927,2023-06-02,Oakland Athletics,1,4,0,1
2023,Miami Marlins,59,717911,2023-06-03,Oakland Athletics,1,12,1,1
2023,Miami Marlins,60,717896,2023-06-04,Oakland Athletics,1,7,5,1
2023,Miami Marlins,61,717887,2023-06-05,Kansas City Royals,1,9,6,1
2023,Miami Marlins,62,717876,2023-06-06,Kansas City Royals,1,6,1,1
2023,Miami Marlins,63,717860,2023-06-07,Kansas City Royals,1,6,1,1
2023,Miami Marlins,64,717828,2023-06-09,Chicago White Sox,0,1,2,0
2023,Miami Marlins,65,717820,2023-06-10,Chicago White Sox,0,5,1,1
2023,Miami Marlins,66,717795,2023-06-11,Chicago White Sox,0,6,5,1
2023,Miami Marlins,67,717786,2023-06-12,Seattle Mariners,0,1,8,0
2023,Miami Marlins,68,717773,2023-06-13,Seattle Mariners,0,3,9,0
2023,Miami Marlins,69,717759,2023-06-14,Seattle Mariners,0,4,1,1
2023,Miami Marlins,70,717749,2023-06-16,Washington Nationals,0,6,5,1
2023,Miami Marlins,71,717734,2023-06-17,Washington Nationals,0,5,2,1
2023,Miami Marlins,72,717714,2023-06-18,Washington Nationals,0,4,2,1
2023,Miami Marlins,73,717700,2023-06-19,Toronto Blue Jays,1,11,0,1
2023,Miami Marlins,74,717690,2023-06-20,Toronto Blue Jays,1,0,2,0
2023,Miami Marlins,75,717676,2023-06-21,Toronto Blue Jays,1,3,6,0
2023,Miami Marlins,76,717654,2023-06-22,Pittsburgh Pirates,1,6,4,1
2023,Miami Marlins,77,717653,2023-06-23,Pittsburgh Pirates,1,1,3,0
2023,Miami Marlins,78,717630,2023-06-24,Pittsburgh Pirates,1,4,3,1
2023,Miami Marlins,79,717620,2023-06-25,Pittsburgh Pirates,1,2,0,1
2023,Miami Marlins,80,717605,2023-06-27,Boston Red Sox,0,10,1,1
2023,Miami Marlins,81,717583,2023-06-28,Boston Red Sox,0,6,2,1
2023,Miami Marlins,82,717569,2023-06-29,Boston Red Sox,0,2,0,1
2023,Miami Marlins,83,717558,2023-06-30,Atlanta Braves,0,4,16,0
2023,Miami Marlins,84,717536,2023-07-01,Atlanta Braves,0,0,7,0
2023,Miami Marlins,85,717532,2023-07-02,Atlanta Braves,0,3,6,0
2023,Miami Marlins,86,717515,2023-07-03,St. Louis Cardinals,1,5,4,1
2023,Miami Marlins,87,717502,2023-07-04,St. Louis Cardinals,1,15,2,1
2023,Miami Marlins,88,717488,2023-07-05,St. Louis Cardinals,1,10,9,1
2023,Miami Marlins,89,717473,2023-07-06,St. Louis Cardinals,1,0,3,0
2023,Miami Marlins,90,717466,2023-07-07,Philadelphia Phillies,1,3,4,0
2023,Miami Marlins,91,717438,2023-07-08,Philadelphia Phillies,1,5,3,1
2023,Miami Marlins,92,717426,2023-07-09,Philadelphia Phillies,1,7,3,1
2023,Miami Marlins,93,717417,2023-07-14,Baltimore Orioles,0,2,5,0
2023,Miami Marlins,94,717401,2023-07-15,Baltimore Orioles,0,5,6,0
2023,Miami Marlins,95,717384,2023-07-16,Baltimore Orioles,0,4,5,0
2023,Miami Marlins,96,717374,2023-07-17,St. Louis Cardinals,0,4,6,0
2023,Miami Marlins,97,717357,2023-07-18,St. Louis Cardinals,0,2,5,0
2023,Miami Marlins,98,717351,2023-07-19,St. Louis Cardinals,0,4,6,0
2023,Miami Marlins,99,717319,2023-07-21,Colorado Rockies,1,1,6,0
2023,Miami Marlins,100,717306,2023-07-22,Colorado Rockies,1,3,4,0
2023,Miami Marlins,101,717292,2023-07-23,Colorado Rockies,1,3,2,1
2023,Miami Marlins,102,717270,2023-07-25,Tampa Bay Rays,0,1,4,0
2023,Miami Marlins,103,717252,2023-07-26,Tampa Bay Rays,0,7,1,1
2023,Miami Marlins,104,717236,2023-07-28,Detroit Tigers,1,6,5,1
2023,Miami Marlins,105,717218,2023-07-29,Detroit Tigers,1,0,5,0
2023,Miami Marlins,106,717202,2023-07-30,Detroit Tigers,1,8,6,1
2023,Miami Marlins,107,717189,2023-07-31,Philadelphia Phillies,1,2,4,0
2023,Miami Marlins,108,717182,2023-08-01,Philadelphia Phillies,1,1,3,0
2023,Miami Marlins,109,717159,2023-08-02,Philadelphia Phillies,1,9,8,1
2023,Miami Marlins,110,717147,2023-08-03,Philadelphia Phillies,1,2,4,0
2023,Miami Marlins,111,717133,2023-08-04,Texas Rangers,0,2,6,0
2023,Miami Marlins,112,717124,2023-08-05,Texas Rangers,0,8,9,0
2023,Miami Marlins,113,717102,2023-08-06,Texas Rangers,0,0,6,0
2023,Miami Marlins,114,717097,2023-08-07,Cincinnati Reds,0,2,5,0
2023,Miami Marlins,115,717083,2023-08-08,Cincinnati Reds,0,3,2,1
2023,Miami Marlins,116,717070,2023-08-09,Cincinnati Reds,0,5,4,1
2023,Miami Marlins,117,717047,2023-08-11,New York Yankees,1,4,9,0
2023,Miami Marlins,118,717025,2023-08-12,New York Yankees,1,3,1,1
2023,Miami Marlins,119,717011,2023-08-13,New York Yankees,1,8,7,1
2023,Miami Marlins,120,717000,2023-08-14,Houston Astros,1,5,1,1
2023,Miami Marlins,121,716991,2023-08-15,Houston Astros,1,5,6,0
2023,Miami Marlins,122,716972,2023-08-16,Houston Astros,1,5,12,0
2023,Miami Marlins,123,716946,2023-08-18,Los Angeles Dodgers,0,11,3,1
2023,Miami Marlins,124,716909,2023-08-19,Los Angeles Dodgers,0,1,3,0
2023,Miami Marlins,125,716926,2023-08-19,Los Angeles Dodgers,0,1,3,0
2023,Miami Marlins,126,716907,2023-08-21,San Diego Padres,0,2,6,0
2023,Miami Marlins,127,716887,2023-08-22,San Diego Padres,0,3,0,1
2023,Miami Marlins,128,716883,2023-08-23,San Diego Padres,0,0,4,0
2023,Miami Marlins,129,716863,2023-08-25,Washington Nationals,1,4,7,0
2023,Miami Marlins,130,716844,2023-08-26,Washington Nationals,1,2,3,0
2023,Miami Marlins,131,716827,2023-08-27,Washington Nationals,1,2,1,1
2023,Miami Marlins,132,716807,2023-08-29,Tampa Bay Rays,1,2,11,0
2023,Miami Marlins,133,716778,2023-08-30,Tampa Bay Rays,1,0,3,0
2023,Miami Marlins,134,716776,2023-08-31,Washington Nationals,0,6,1,1
2023,Miami Marlins,135,716771,2023-09-01,Washington Nationals,0,8,5,1
2023,Miami Marlins,136,716760,2023-09-02,Washington Nationals,0,11,5,1
2023,Miami Marlins,137,716740,2023-09-03,Washington Nationals,0,6,4,1
2023,Miami Marlins,138,716710,2023-09-05,Los Angeles Dodgers,1,6,3,1
2023,Miami Marlins,139,716695,2023-09-06,Los Angeles Dodgers,1,11,4,1
2023,Miami Marlins,140,716682,2023-09-07,Los Angeles Dodgers,1,0,10,0
2023,Miami Marlins,141,716679,2023-09-08,Philadelphia Phillies,0,3,2,1
2023,Miami Marlins,142,716653,2023-09-09,Philadelphia Phillies,0,4,8,0
2023,Miami Marlins,143,716643,2023-09-10,Philadelphia Phillies,0,5,4,1
2023,Miami Marlins,144,716626,2023-09-11,Milwaukee Brewers,0,0,12,0
2023,Miami Marlins,145,716610,2023-09-12,Milwaukee Brewers,0,1,3,0
2023,Miami Marlins,146,716592,2023-09-13,Milwaukee Brewers,0,2,0,1
2023,Miami Marlins,147,716585,2023-09-14,Milwaukee Brewers,0,2,4,0
2023,Miami Marlins,148,716582,2023-09-15,Atlanta Braves,1,9,6,1
2023,Miami Marlins,149,716565,2023-09-16,Atlanta Braves,1,11,5,1
2023,Miami Marlins,150,716546,2023-09-17,Atlanta Braves,1,16,2,1
2023,Miami Marlins,151,716535,2023-09-18,New York Mets,1,1,2,0
2023,Miami Marlins,152,716523,2023-09-19,New York Mets,1,4,3,1
2023,Miami Marlins,153,716503,2023-09-20,New York Mets,1,3,8,0
2023,Miami Marlins,154,716482,2023-09-22,Milwaukee Brewers,1,1,16,0
2023,Miami Marlins,155,716460,2023-09-23,Milwaukee Brewers,1,5,4,1
2023,Miami Marlins,156,716447,2023-09-24,Milwaukee Brewers,1,6,1,1
2023,Miami Marlins,157,716411,2023-09-27,New York Mets,0,2,11,0
2023,Miami Marlins,158,716430,2023-09-27,New York Mets,0,4,2,1
2023,Miami Marlins,159,716404,2023-09-28,New York Mets,0,0,1,0
2023,Miami Marlins,160,716398,2023-09-29,Pittsburgh Pirates,0,4,3,1
2023,Miami Marlins,161,716378,2023-09-30,Pittsburgh Pirates,0,7,3,1
2023,Miami Marlins,162,716362,2023-10-01,Pittsburgh Pirates,0,0,3,0
2023,Milwaukee Brewers,1,718777,2023-03-30,Chicago Cubs,0,0,4,0
2023,Milwaukee Brewers,2,718758,2023-04-01,Chicago Cubs,0,3,1,1
2023,Milwaukee Brewers,3,718738,2023-04-02,Chicago Cubs,0,9,5,1
2023,Milwaukee Brewers,4,718731,2023-04-03,New York Mets,1,10,0,1
2023,Milwaukee Brewers,5,718712,2023-04-04,New York Mets,1,9,0,1
2023,Milwaukee Brewers,6,718698,2023-04-05,New York Mets,1,7,6,1
2023,Milwaukee Brewers,7,718674,2023-04-07,St. Louis Cardinals,1,4,0,1
2023,Milwaukee Brewers,8,718660,2023-04-08,St. Louis Cardinals,1,0,6,0
