season,team,game_number,game_pk,date,bat_atBats,bat_baseOnBalls,bat_doubles,bat_hitByPitch,bat_hits,bat_homeRuns,bat_plateAppearances,bat_runs,bat_sacFlies,bat_stolenBases,bat_strikeOuts,bat_triples,pit_atBats,pit_baseOnBalls,pit_battersFaced,pit_earnedRuns,pit_hits,pit_homeRuns,pit_outs,pit_runs,pit_strikeOuts
2016,Texas Rangers,68,447879,2016-06-17,32,2,0,0,6,1,34,1,0,0,8,0,29,3,32,0,3,0,27,0,6
2016,Texas Rangers,69,447894,2016-06-18,34,2,1,2,9,0,39,4,1,0,7,0,31,3,36,3,7,0,27,3,6
2016,Texas Rangers,70,447909,2016-06-19,35,1,1,0,10,2,38,5,1,1,7,0,32,5,38,4,10,2,27,4,2
2016,Texas Rangers,71,447039,2016-06-20,31,1,0,1,9,1,34,4,1,1,8,0,39,2,42,3,15,0,27,3,7
2016,Texas Rangers,72,447924,2016-06-21,30,2,1,0,6,1,32,2,0,0,6,0,35,1,38,8,11,2,27,8,4
2016,Texas Rangers,73,447939,2016-06-22,28,2,0,1,5,2,31,6,0,0,5,0,35,4,39,4,8,1,27,4,11
2016,Texas Rangers,74,447961,2016-06-24,41,1,1,1,16,2,43,7,0,0,11,0,34,5,40,8,9,3,27,8,5
2016,Texas Rangers,75,447976,2016-06-25,35,6,0,0,11,1,42,10,1,2,9,1,32,4,36,3,7,1,27,3,9
2016,Texas Rangers,76,447991,2016-06-26,29,7,1,0,10,1,36,6,0,0,5,0,34,3,37,2,8,1,27,2,3
2016,Texas Rangers,77,448014,2016-06-27,37,4,2,3,9,2,44,9,0,2,10,0,42,4,46,6,16,1,27,6,5
2016,Texas Rangers,78,448029,2016-06-28,37,1,1,1,11,1,39,7,0,0,4,0,33,1,35,1,8,0,27,1,7
2016,Texas Rangers,79,448044,2016-06-29,36,3,2,0,9,2,39,7,0,1,9,0,34,7,42,9,10,4,25,9,3
2016,Texas Rangers,80,448056,2016-06-30,31,3,0,0,4,1,34,1,0,0,16,0,29,6,36,1,5,1,26,2,9
2016,Texas Rangers,81,448071,2016-07-01,38,4,1,0,8,1,42,3,0,0,10,0,33,3,37,2,7,1,30,2,8
2016,Toronto Blue Jays,1,446911,2016-04-03,35,3,1,0,7,1,38,5,0,0,16,0,35,1,36,3,7,1,27,3,7
2016,Toronto Blue Jays,2,446878,2016-04-04,33,2,1,0,7,3,36,5,1,0,9,0,35,4,39,3,8,1,27,3,9
2016,Toronto Blue Jays,3,446887,2016-04-05,36,4,0,0,9,0,40,2,0,2,11,1,30,0,31,3,7,2,24,3,9
2016,Toronto Blue Jays,4,446901,2016-04-06,32,2,0,1,6,1,35,3,0,0,10,0,33,1,35,5,10,2,24,5,7
2016,Toronto Blue Jays,5,446912,2016-04-08,34,5,0,1,9,1,42,7,1,1,10,1,38,3,41,8,11,1,27,8,8
2016,Toronto Blue Jays,6,446927,2016-04-09,35,1,1,0,7,2,36,4,0,1,10,0,38,4,43,7,11,0,27,8,13
2016,Toronto Blue Jays,7,446942,2016-04-10,28,4,1,0,7,1,32,3,0,0,5,0,32,2,34,0,7,0,27,0,11
2016,Toronto Blue Jays,8,446976,2016-04-12,29,6,1,1,3,0,36,2,0,1,11,0,33,4,38,2,7,1,27,3,9
2016,Toronto Blue Jays,9,446992,2016-04-13,32,3,6,1,10,0,37,7,1,0,8,0,33,3,36,2,8,1,27,2,6
2016,Toronto Blue Jays,10,447004,2016-04-14,32,3,4,0,8,2,35,4,0,0,10,0,30,2,33,2,3,0,27,2,3
2016,Toronto Blue Jays,11,447020,2016-04-15,29,2,0,2,3,2,33,3,0,0,12,0,32,6,38,3,9,0,24,5,7
2016,Toronto Blue Jays,12,447035,2016-04-16,32,0,2,0,7,0,32,2,0,0,12,1,31,2,33,4,9,1,24,4,3
2016,Toronto Blue Jays,13,447050,2016-04-17,40,1,2,2,14,1,43,5,0,0,12,0,31,4,35,3,4,1,27,3,10
2016,Toronto Blue Jays,14,447057,2016-04-18,30,7,0,1,8,0,38,4,0,0,5,0,32,1,33,3,7,0,27,3,6
2016,Toronto Blue Jays,15,447072,2016-04-19,33,6,3,0,8,0,39,4,0,1,5,0,33,2,35,3,7,2,27,3,4
2016,Toronto Blue Jays,16,447087,2016-04-20,36,7,2,0,9,1,43,3,0,1,9,0,34,4,38,3,9,0,29,4,7
2016,Toronto Blue Jays,17,447101,2016-04-21,30,4,3,1,4,0,35,2,0,0,9,0,32,6,40,2,10,0,24,3,12
2016,Toronto Blue Jays,18,447111,2016-04-22,32,5,2,0,8,1,38,5,1,0,7,0,40,2,44,7,14,1,27,8,5
2016,Toronto Blue Jays,19,447126,2016-04-23,35,2,2,1,13,3,39,9,1,1,9,0,31,1,33,3,7,1,27,3,3
2016,Toronto Blue Jays,20,447141,2016-04-24,34,5,3,0,11,2,39,6,0,1,6,0,30,3,33,3,5,3,27,3,8
2016,Toronto Blue Jays,21,447150,2016-04-25,39,3,4,0,14,1,42,5,0,0,9,0,36,5,42,7,11,0,27,7,9
2016,Toronto Blue Jays,22,447163,2016-04-26,30,2,1,0,4,1,32,1,0,0,9,0,39,3,44,10,15,3,27,10,5
2016,Toronto Blue Jays,23,447178,2016-04-27,31,3,1,0,4,0,34,0,0,0,13,0,33,6,39,4,7,0,27,4,5
2016,Toronto Blue Jays,24,447212,2016-04-29,33,4,0,0,7,4,37,6,0,0,8,0,35,2,37,1,9,1,27,1,9
2016,Toronto Blue Jays,25,447227,2016-04-30,30,6,1,0,3,2,36,3,0,0,7,0,32,3,36,4,9,2,24,4,8
2016,Toronto Blue Jays,26,447242,2016-05-01,29,4,1,0,5,2,33,5,0,0,8,0,31,2,33,1,4,1,27,1,11
2016,Toronto Blue Jays,27,447252,2016-05-02,32,4,1,0,7,0,36,1,0,0,10,0,32,3,36,2,7,2,27,2,6
2016,Toronto Blue Jays,28,447267,2016-05-03,35,6,1,1,9,2,42,3,0,0,11,0,36,2,38,1,6,1,30,1,7
2016,Toronto Blue Jays,29,447282,2016-05-04,32,3,1,0,7,1,35,4,0,0,8,0,34,3,37,3,8,0,27,3,8
2016,Toronto Blue Jays,30,447293,2016-05-05,36,6,4,0,15,1,42,12,0,0,0,0,35,1,36,2,9,0,27,2,7
2016,Toronto Blue Jays,31,447299,2016-05-06,28,6,1,1,5,2,35,5,0,1,7,0,35,3,38,2,10,0,27,2,8
2016,Toronto Blue Jays,32,447314,2016-05-07,33,0,2,0,9,0,33,2,0,0,12,0,33,2,36,3,7,2,27,6,5
2016,Toronto Blue Jays,33,447329,2016-05-08,33,1,2,0,5,0,34,2,0,0,9,0,35,4,41,4,8,1,27,4,12
2016,Toronto Blue Jays,34,447352,2016-05-09,34,6,0,0,7,1,40,3,0,0,10,0,31,5,36,1,4,0,27,1,7
2016,Toronto Blue Jays,35,447367,2016-05-10,34,0,2,0,9,1,35,4,1,0,9,1,30,4,34,0,6,0,27,0,6
2016,Toronto Blue Jays,36,447382,2016-05-11,47,7,1,2,11,1,57,4,1,1,8,0,48,7,58,3,12,0,37,5,9
2016,Toronto Blue Jays,37,447405,2016-05-13,35,4,2,0,9,2,40,5,0,0,4,0,29,1,30,0,3,0,27,0,6
2016,Toronto Blue Jays,38,447420,2016-05-14,39,1,3,0,10,3,40,5,0,0,9,0,38,4,42,5,9,2,29,6,7
2016,Toronto Blue Jays,39,447435,2016-05-15,37,4,4,2,12,0,44,6,1,3,6,0,29,5,36,7,9,2,24,7,6
2016,Toronto Blue Jays,40,447442,2016-05-16,33,4,2,0,8,0,37,2,0,0,7,0,41,3,45,13,17,4,27,13,8
2016,Toronto Blue Jays,41,447456,2016-05-17,30,4,1,0,5,1,34,2,0,0,10,0,45,3,48,9,17,1,27,12,4
2016,Toronto Blue Jays,42,447471,2016-05-18,31,4,1,0,4,3,35,3,0,0,8,0,37,1,38,5,10,3,27,6,7
2016,Toronto Blue Jays,43,447484,2016-05-19,41,3,2,0,9,1,44,3,0,0,9,0,35,1,37,1,4,0,33,2,12
2016,Toronto Blue Jays,44,447499,2016-05-20,40,1,2,1,14,4,42,9,0,0,5,0,36,0,36,3,10,1,27,3,8
2016,Toronto Blue Jays,45,447514,2016-05-21,31,4,1,0,6,2,35,3,0,0,7,0,27,3,31,5,4,1,24,5,6
2016,Toronto Blue Jays,46,447529,2016-05-22,36,1,3,0,9,2,37,3,0,0,5,0,29,2,32,1,3,0,27,1,5
2016,Toronto Blue Jays,47,447554,2016-05-24,28,4,0,1,2,0,34,0,0,1,7,0,31,4,36,6,8,1,24,6,8
2016,Toronto Blue Jays,48,447569,2016-05-25,38,4,2,1,11,3,43,8,0,0,8,0,33,4,37,4,6,3,27,4,5
2016,Toronto Blue Jays,49,447578,2016-05-26,34,1,1,1,6,0,36,3,0,0,11,0,30,3,33,1,4,1,27,1,8
2016,Toronto Blue Jays,50,447580,2016-05-27,34,4,2,2,11,3,41,7,1,0,13,0,33,2,35,4,7,0,27,5,6
2016,Toronto Blue Jays,51,447595,2016-05-28,39,2,5,2,13,1,43,10,0,1,8,1,41,1,42,8,15,3,27,9,10
2016,Toronto Blue Jays,52,447610,2016-05-29,42,4,0,0,10,2,47,3,0,0,8,0,40,8,49,5,9,0,33,5,5
2016,Toronto Blue Jays,53,447631,2016-05-30,30,1,4,0,8,1,32,4,0,0,6,0,30,3,34,2,5,1,27,2,8
2016,Toronto Blue Jays,54,447646,2016-05-31,27,2,1,0,7,1,29,4,0,1,6,0,33,2,35,1,6,0,27,1,7
2016,Toronto Blue Jays,55,447661,2016-06-01,34,3,2,0,12,0,37,7,0,1,3,0,34,2,36,0,7,0,27,0,8
2016,Toronto Blue Jays,56,447692,2016-06-03,32,5,0,1,7,2,38,5,0,0,8,0,32,6,39,1,5,0,27,2,7
2016,Toronto Blue Jays,57,447707,2016-06-04,29,6,0,0,4,0,35,4,0,1,6,0,32,5,37,6,11,0,24,6,5
2016,Toronto Blue Jays,58,447722,2016-06-05,30,4,0,0,4,4,34,5,0,0,5,0,33,3,36,4,6,1,27,4,7
2016,Toronto Blue Jays,59,447733,2016-06-06,29,4,0,0,3,0,33,0,0,0,6,1,39,4,43,11,15,2,24,11,7
2016,Toronto Blue Jays,60,447747,2016-06-07,34,9,0,0,5,1,43,2,0,0,11,0,32,3,37,3,6,0,27,3,13
2016,Toronto Blue Jays,61,447762,2016-06-08,34,3,3,0,9,2,37,7,0,0,5,2,33,3,37,2,9,1,27,2,5
2016,Toronto Blue Jays,62,447764,2016-06-09,33,4,3,1,8,0,39,5,1,0,6,1,35,3,41,6,11,2,27,6,5
2016,Toronto Blue Jays,63,447772,2016-06-10,34,3,1,0,10,2,39,4,0,1,7,0,34,5,39,3,4,2,30,3,10
2016,Toronto Blue Jays,64,447787,2016-06-11,30,8,2,1,13,3,43,11,4,0,3,1,36,2,39,6,12,3,27,6,8
2016,Toronto Blue Jays,65,447802,2016-06-12,38,5,7,0,14,2,43,10,0,1,10,0,38,5,44,9,13,5,27,9,15
2016,Toronto Blue Jays,66,447825,2016-06-13,31,5,0,0,6,0,36,0,0,0,8,0,35,4,39,7,9,2,27,7,9
2016,Toronto Blue Jays,67,447838,2016-06-14,40,5,3,0,14,4,45,11,0,1,6,0,32,1,34,3,7,1,27,3,6
2016,Toronto Blue Jays,68,447856,2016-06-15,33,4,1,2,9,2,40,7,1,2,6,1,33,2,35,2,6,1,27,2,7
2016,Toronto Blue Jays,69,447865,2016-06-16,44,3,3,0,17,5,48,13,0,0,11,0,32,2,34,1,5,0,27,2,6
2016,Toronto Blue Jays,70,447880,2016-06-17,38,4,1,1,13,5,43,13,0,0,8,1,34,2,36,2,7,1,27,3,10
2016,Toronto Blue Jays,71,447895,2016-06-18,31,6,2,0,7,1,38,2,0,0,9,0,31,3,34,3,9,1,24,4,4
2016,Toronto Blue Jays,72,447910,2016-06-19,35,1,4,0,7,2,36,6,0,0,8,0,41,1,42,11,19,2,24,11,8
2016,Toronto Blue Jays,73,447921,2016-06-21,33,3,2,0,9,0,36,2,0,0,4,0,30,3,33,4,3,2,27,4,14
2016,Toronto Blue Jays,74,447936,2016-06-22,27,3,1,1,5,3,31,5,0,0,11,0,34,4,38,2,8,0,27,2,12
2016,Toronto Blue Jays,75,447973,2016-06-24,35,4,1,1,8,0,40,2,0,0,12,0,35,1,37,3,11,1,24,3,5
2016,Toronto Blue Jays,76,447988,2016-06-25,40,5,5,0,13,1,45,10,0,0,5,0,39,1,40,7,12,7,27,8,11
2016,Toronto Blue Jays,77,448003,2016-06-26,29,2,0,0,5,2,31,2,0,0,7,0,31,4,36,5,8,2,24,5,9
2016,Toronto Blue Jays,78,448015,2016-06-27,33,0,2,1,6,3,34,5,0,0,8,0,33,3,39,9,10,1,24,9,10
2016,Toronto Blue Jays,79,448030,2016-06-28,42,8,2,0,18,1,54,14,1,1,4,1,41,2,44,6,14,1,27,9,8
2016,Toronto Blue Jays,80,448045,2016-06-29,36,6,2,1,11,1,44,5,0,0,9,0,34,3,38,3,9,0,27,3,6
2016,Toronto Blue Jays,81,448049,2016-06-30,29,3,1,0,3,1,32,1,0,0,17,0,35,1,36,4,10,2,27,4,5
2016,Washington Nationals,1,446879,2016-04-04,37,5,1,0,8,2,43,4,1,1,11,0,32,5,38,3,4,2,30,3,11
2016,Washington Nationals,2,446902,2016-04-06,34,2,2,0,8,0,36,3,0,0,6,0,31,3,34,1,8,0,27,1,8
2016,Washington Nationals,3,446917,2016-04-07,32,9,2,0,6,1,42,4,0,1,10,1,39,4,43,5,13,0,27,6,7
2016,Washington Nationals,4,446947,2016-04-10,33,5,3,0,11,0,38,4,0,0,6,0,31,2,33,2,7,1,27,2,7
2016,Washington Nationals,5,446957,2016-04-11,33,5,1,0,11,1,40,6,2,4,7,0,32,3,36,4,8,0,27,4,6
2016,Washington Nationals,6,446969,2016-04-12,29,1,1,0,8,0,31,2,0,0,10,0,33,4,37,1,6,0,27,1,10
2016,Washington Nationals,7,446982,2016-04-13,28,2,0,0,4,2,30,3,0,0,5,0,29,3,34,0,5,0,27,0,6
2016,Washington Nationals,8,446997,2016-04-14,30,1,2,0,6,2,31,6,0,0,7,0,30,2,33,2,5,0,27,2,8
2016,Washington Nationals,9,447021,2016-04-15,43,3,5,0,16,2,46,9,0,0,10,0,32,3,35,1,4,1,27,1,6
2016,Washington Nationals,10,447036,2016-04-16,33,3,2,0,8,2,37,8,1,0,10,1,34,1,35,1,7,1,27,1,10
2016,Washington Nationals,11,447051,2016-04-17,35,5,2,0,8,1,40,2,0,0,10,0,34,2,37,3,7,1,29,3,9
2016,Washington Nationals,12,447058,2016-04-18,31,5,1,1,6,0,38,1,1,0,11,0,34,3,37,5,10,1,24,6,4
2016,Washington Nationals,13,447073,2016-04-19,36,3,3,0,10,4,39,7,0,0,9,0,31,2,33,0,5,0,27,0,11
2016,Washington Nationals,14,447088,2016-04-20,32,2,2,0,7,1,34,3,0,0,9,0,29,1,31,1,5,1,27,1,6
2016,Washington Nationals,15,447102,2016-04-21,28,1,0,2,2,1,32,1,0,0,7,0,30,3,35,5,9,1,24,5,5
2016,Washington Nationals,16,447109,2016-04-22,30,5,1,2,9,1,39,8,1,0,4,1,36,2,38,3,8,1,27,4,9
2016,Washington Nationals,17,447124,2016-04-23,30,2,2,0,7,0,32,2,0,0,4,0,29,4,33,0,2,0,27,0,18
2016,Washington Nationals,18,447139,2016-04-24,60,4,2,1,16,3,65,6,0,1,12,0,57,3,62,5,11,1,48,5,20
2016,Washington Nationals,19,447172,2016-04-26,33,5,1,0,7,0,39,3,0,1,9,0,33,5,39,4,9,1,27,4,10
2016,Washington Nationals,20,447187,2016-04-27,28,3,1,0,2,0,31,0,0,1,9,0,30,5,38,2,7,1,27,3,6
2016,Washington Nationals,21,447196,2016-04-28,30,3,0,0,4,0,33,0,0,2,9,0,32,3,35,3,6,0,27,3,8
2016,Washington Nationals,22,447213,2016-04-29,32,2,0,0,7,2,35,5,1,1,2,0,35,2,37,4,10,1,27,4,10
2016,Washington Nationals,23,447228,2016-04-30,31,5,0,2,6,1,39,6,1,0,7,0,33,2,37,1,8,0,27,1,10
2016,Washington Nationals,24,447243,2016-05-01,37,0,2,0,11,3,38,6,0,0,11,0,33,0,33,1,6,1,27,1,12
2016,Washington Nationals,25,447253,2016-05-02,34,2,3,0,9,0,36,2,0,1,10,0,31,2,34,0,5,0,27,0,5
2016,Washington Nationals,26,447268,2016-05-03,39,1,3,0,12,3,40,6,0,0,7,1,35,2,38,6,11,0,26,7,5
2016,Washington Nationals,27,447283,2016-05-04,43,2,3,0,16,2,47,13,2,0,6,0,32,2,34,2,5,0,27,2,11
2016,Washington Nationals,28,447294,2016-05-05,28,4,1,2,3,1,34,2,0,0,6,0,31,2,35,5,8,1,24,5,11
2016,Washington Nationals,29,447309,2016-05-06,35,2,2,1,9,2,38,6,0,0,15,0,30,5,36,8,9,4,24,8,8
2016,Washington Nationals,30,447324,2016-05-07,29,6,2,0,6,0,38,5,1,1,8,1,32,7,43,8,11,1,24,8,6
2016,Washington Nationals,31,447339,2016-05-08,50,10,3,2,11,0,63,3,0,0,9,0,48,3,54,3,14,1,37,4,10
2016,Washington Nationals,32,447344,2016-05-09,30,4,0,0,7,2,36,5,1,1,4,0,33,4,37,4,7,2,27,4,14
2016,Washington Nationals,33,447357,2016-05-10,36,5,3,0,11,2,41,4,0,0,10,0,36,4,40,5,9,1,27,5,9
2016,Washington Nationals,34,447372,2016-05-11,29,4,2,0,9,1,33,3,0,1,4,0,33,0,33,2,6,2,27,2,20
2016,Washington Nationals,35,447397,2016-05-13,31,6,1,0,9,3,37,5,0,0,9,0,35,2,38,1,8,0,27,3,11
2016,Washington Nationals,36,446932,2016-05-14,32,7,1,0,9,1,41,6,2,3,2,0,34,5,40,4,8,1,27,4,12
2016,Washington Nationals,37,447412,2016-05-14,30,6,0,1,5,0,38,1,1,0,2,0,38,4,43,7,11,1,27,7,9
2016,Washington Nationals,38,447427,2016-05-15,34,4,1,0,7,1,38,1,0,0,15,0,33,2,38,3,9,1,27,5,5
2016,Washington Nationals,39,447458,2016-05-17,30,0,1,0,5,0,30,0,0,0,13,0,26,3,30,2,4,2,24,2,11
2016,Washington Nationals,40,447473,2016-05-18,32,11,1,2,8,0,46,7,1,2,11,0,33,1,34,1,6,1,27,1,8
2016,Washington Nationals,41,447485,2016-05-19,39,4,2,0,11,1,43,9,0,1,5,1,33,3,36,1,6,0,27,1,14
2016,Washington Nationals,42,447500,2016-05-20,34,4,4,0,8,2,38,4,0,0,4,0,33,2,36,1,9,1,27,1,8
2016,Washington Nationals,43,447515,2016-05-21,32,3,0,0,8,0,35,2,0,0,13,0,33,4,38,2,10,1,24,3,9
2016,Washington Nationals,44,447530,2016-05-22,32,9,2,0,10,0,43,8,1,2,3,1,32,0,32,2,6,1,27,2,9
2016,Washington Nationals,45,447535,2016-05-23,32,2,0,0,6,0,34,1,0,1,4,0,36,0,38,7,11,3,27,7,10
2016,Washington Nationals,46,447549,2016-05-24,33,2,1,0,11,5,36,7,1,0,4,0,32,3,35,4,5,2,27,4,15
2016,Washington Nationals,47,447565,2016-05-25,32,1,0,0,6,0,33,0,0,0,8,0,31,2,33,1,5,1,27,2,7
2016,Washington Nationals,48,447577,2016-05-26,30,1,0,0,7,2,31,2,0,0,6,0,31,1,32,1,6,1,27,1,5
2016,Washington Nationals,49,447593,2016-05-27,34,1,1,1,8,1,36,2,0,1,7,0,30,4,34,6,4,2,27,6,8
2016,Washington Nationals,50,447608,2016-05-28,33,0,0,0,7,3,33,4,0,0,7,0,37,5,43,9,12,1,27,9,12
2016,Washington Nationals,51,447623,2016-05-29,35,3,2,0,12,3,38,10,0,0,8,0,35,3,39,2,9,1,27,2,7
2016,Washington Nationals,52,447638,2016-05-30,31,3,1,1,5,1,35,4,0,1,9,1,31,2,34,3,6,1,27,3,8
2016,Washington Nationals,53,447653,2016-05-31,35,2,1,0,8,4,37,5,0,0,10,0,29,2,31,1,4,0,27,1,8
2016,Washington Nationals,54,447668,2016-06-01,37,1,3,1,12,2,40,7,1,0,8,1,33,3,36,2,6,1,27,2,12
2016,Washington Nationals,55,447693,2016-06-03,31,3,2,0,7,1,34,2,0,0,9,0,35,0,35,7,12,3,24,7,9
2016,Washington Nationals,56,447708,2016-06-04,28,3,1,0,3,2,31,3,0,0,3,0,30,3,33,6,7,3,24,6,15
2016,Washington Nationals,57,447723,2016-06-05,41,1,2,0,14,2,43,10,1,1,7,0,36,5,43,9,12,1,27,9,13
2016,Washington Nationals,58,447748,2016-06-07,37,6,5,1,12,1,45,10,1,1,8,0,32,8,42,5,7,1,27,5,7
2016,Washington Nationals,59,447763,2016-06-08,44,4,2,0,18,4,48,11,0,0,5,0,35,2,38,4,9,0,27,4,9
2016,Washington Nationals,60,447771,2016-06-09,31,0,0,0,5,1,31,1,0,0,9,0,29,2,31,3,5,0,24,3,11
2016,Washington Nationals,61,447783,2016-06-10,32,5,4,0,11,3,38,9,0,0,3,0,32,3,36,6,6,2,27,6,13
2016,Washington Nationals,62,447798,2016-06-11,34,2,4,1,13,0,39,8,1,0,6,0,32,2,35,0,7,0,27,0,10
2016,Washington Nationals,63,447813,2016-06-12,31,5,1,0,8,1,38,5,2,0,9,0,33,0,33,4,7,2,27,4,9
2016,Washington Nationals,64,447817,2016-06-13,34,5,1,0,10,1,40,4,0,3,5,0,29,0,29,1,2,1,27,1,16
2016,Washington Nationals,65,447828,2016-06-14,29,3,1,2,5,0,37,3,3,0,10,0,31,5,38,4,7,0,27,4,12
2016,Washington Nationals,66,447843,2016-06-15,42,4,1,1,9,1,47,5,0,2,10,0,42,3,46,4,11,2,36,4,11
2016,Washington Nationals,67,447866,2016-06-16,35,5,1,0,9,3,42,8,2,1,5,0,35,4,40,5,10,1,27,5,8
2016,Washington Nationals,68,447881,2016-06-17,35,2,1,0,11,2,38,7,1,1,7,0,36,5,41,5,9,1,27,5,8
2016,Washington Nationals,69,447896,2016-06-18,34,2,0,2,8,0,38,3,0,2,10,0,32,3,35,6,9,1,24,7,10
2016,Washington Nationals,70,447911,2016-06-19,32,1,1,0,7,3,33,3,0,1,13,0,30,4,37,5,10,0,24,6,6
2016,Washington Nationals,71,447920,2016-06-20,34,0,1,0,7,0,34,1,0,0,10,0,30,2,32,4,7,2,24,4,9
2016,Washington Nationals,72,447935,2016-06-21,37,2,5,0,11,2,39,2,0,1,5,0,29,1,30,3,7,1,24,3,6
2016,Washington Nationals,73,447950,2016-06-22,36,3,3,0,11,1,39,3,0,0,10,0,33,1,35,2,9,1,25,4,8
2016,Washington Nationals,74,447974,2016-06-24,36,2,3,3,9,0,41,3,0,0,16,0,29,3,32,5,5,2,24,5,13
2016,Washington Nationals,75,447989,2016-06-25,32,5,2,0,10,0,41,5,3,0,1,1,32,1,36,6,10,1,24,6,9
2016,Washington Nationals,76,448004,2016-06-26,31,6,0,0,4,2,37,3,0,1,5,0,36,1,38,2,11,1,27,2,11
2016,Washington Nationals,77,448010,2016-06-27,38,5,3,0,17,0,44,11,1,6,8,0,38,1,40,4,14,0,27,4,9
2016,Washington Nationals,78,448024,2016-06-28,29,7,2,0,7,1,36,5,0,0,7,1,31,3,34,0,5,0,27,0,4
2016,Washington Nationals,79,448040,2016-06-29,26,5,1,0,5,2,33,4,1,0,2,0,33,1,34,2,6,1,27,2,14
2016,Washington Nationals,80,448048,2016-06-30,33,7,3,2,11,3,43,13,1,0,8,0,33,5,39,4,9,1,27,4,11
2016,Washington Nationals,81,448060,2016-07-01,48,4,4,2,10,0,55,3,1,0,12,0,48,2,51,2,11,0,42,2,10
2017,Arizona Diamondbacks,1,490110,2017-04-02,38,0,1,0,13,1,38,6,0,0,12,1,34,5,41,5,11,2,27,5,7
2017,Arizona Diamondbacks,2,490118,2017-04-04,34,4,0,0,7,2,38,4,0,1,11,0,43,4,48,6,15,1,27,8,12
2017,Arizona Diamondbacks,3,490132,2017-04-05,36,4,7,0,12,0,40,8,0,3,7,0,36,2,39,6,10,1,27,6,11
2017,Arizona Diamondbacks,4,490145,2017-04-06,34,5,2,0,11,3,39,9,0,0,10,0,31,5,36,3,4,1,27,3,7
2017,Arizona Diamondbacks,5,490152,2017-04-07,34,4,3,1,11,0,39,7,0,0,8,1,34,4,38,3,6,1,27,3,8
2017,Arizona Diamondbacks,6,490167,2017-04-08,38,3,3,0,15,1,41,11,0,1,8,1,33,0,33,2,7,0,27,2,7
2017,Arizona Diamondbacks,7,490182,2017-04-09,32,1,1,0,8,1,33,3,0,4,6,0,34,3,38,0,7,0,27,2,5
2017,Arizona Diamondbacks,8,490193,2017-04-10,31,0,2,1,4,1,32,1,0,0,5,0,29,4,36,3,6,0,24,4,5
2017,Arizona Diamondbacks,9,490203,2017-04-11,35,4,1,1,9,0,41,4,0,0,12,1,36,6,43,3,10,0,27,3,11
2017,Arizona Diamondbacks,10,490215,2017-04-12,34,3,1,0,8,0,38,2,1,2,12,1,35,5,40,6,9,0,24,6,7
2017,Arizona Diamondbacks,11,490240,2017-04-14,30,2,1,0,4,0,32,1,0,0,9,0,34,4,40,7,13,1,24,7,4
2017,Arizona Diamondbacks,12,490255,2017-04-15,34,1,1,0,5,1,35,4,0,1,12,0,34,4,42,6,11,2,24,8,7
2017,Arizona Diamondbacks,13,490270,2017-04-16,33,4,0,0,9,1,37,3,0,0,7,0,31,3,34,1,5,0,27,1,9
2017,Arizona Diamondbacks,14,490285,2017-04-17,35,5,0,0,10,1,40,4,0,1,14,1,30,4,36,1,5,1,27,2,15
2017,Arizona Diamondbacks,15,490295,2017-04-18,38,9,0,0,9,2,48,11,1,1,8,1,32,2,34,2,7,0,27,2,5
2017,Arizona Diamondbacks,16,490310,2017-04-19,30,1,0,0,4,0,31,0,0,1,7,0,28,1,29,1,5,1,24,1,6
2017,Arizona Diamondbacks,17,490325,2017-04-20,36,0,3,0,9,0,36,1,0,1,14,0,29,0,29,3,5,2,24,4,12
2017,Arizona Diamondbacks,18,490343,2017-04-21,38,8,6,0,14,1,46,13,0,0,11,0,35,1,37,5,9,2,27,5,7
2017,Arizona Diamondbacks,19,490358,2017-04-22,37,3,5,0,14,4,41,11,0,0,7,0,35,5,40,5,11,1,27,5,9
2017,Arizona Diamondbacks,20,490373,2017-04-23,33,1,1,0,7,1,34,2,0,0,8,0,34,5,39,6,9,1,27,6,5
2017,Arizona Diamondbacks,21,490386,2017-04-24,34,2,1,1,10,2,37,7,0,4,8,0,37,1,39,5,10,2,27,6,16
2017,Arizona Diamondbacks,22,490400,2017-04-25,36,3,3,0,16,2,42,9,1,2,8,1,37,2,39,3,10,1,27,3,12
2017,Arizona Diamondbacks,23,490415,2017-04-26,36,5,3,1,11,0,42,5,0,3,13,0,37,3,41,8,12,3,27,8,12
2017,Arizona Diamondbacks,24,490426,2017-04-27,31,3,2,0,8,3,34,6,0,2,2,0,30,0,31,2,4,1,27,2,11
2017,Arizona Diamondbacks,25,490435,2017-04-28,32,3,0,0,6,0,35,1,0,3,6,0,32,3,36,3,6,1,27,3,12
2017,Arizona Diamondbacks,26,490450,2017-04-29,35,3,1,1,8,3,39,6,0,2,4,0,36,5,42,7,11,3,27,7,13
2017,Arizona Diamondbacks,27,490465,2017-04-30,47,3,2,1,11,1,51,2,0,0,13,0,44,4,48,0,5,0,39,0,17
2017,Arizona Diamondbacks,28,490486,2017-05-02,35,5,0,1,10,3,41,6,0,4,10,0,33,7,40,3,7,0,27,3,11
2017,Arizona Diamondbacks,29,490501,2017-05-03,29,7,1,0,5,1,38,1,0,0,12,0,29,1,30,2,6,0,24,2,10
2017,Arizona Diamondbacks,30,490516,2017-05-04,31,2,0,1,4,2,34,2,0,0,14,0,32,8,40,4,9,0,24,4,6
